,"Filtered Water Flow Rate, GPM","Filtered Water Flow Rate, m3/hr"
7/2/2024 17:00,43.3796638,9.852593429
7/2/2024 17:15,42,9.539237694
7/2/2024 17:30,42.59111111,9.673493632
7/2/2024 17:45,42.74222222,9.707814699
7/2/2024 18:00,43.92444444,9.976326575
7/2/2024 18:15,42.74222222,9.707814699
7/2/2024 18:30,42,9.539237694
7/2/2024 18:45,42,9.539237694
7/2/2024 19:00,42.59111111,9.673493632
7/2/2024 19:15,42.74222222,9.707814699
7/2/2024 19:30,42.59111111,9.673493632
7/2/2024 19:45,42.74222222,9.707814699
7/2/2024 20:00,42,9.539237694
7/2/2024 20:15,43.25777778,9.824910103
7/2/2024 20:30,42.12007791,9.566510354
7/2/2024 20:45,42,9.539237694
7/2/2024 21:00,42,9.539237694
7/2/2024 21:15,42,9.539237694
7/2/2024 21:30,43.33333333,9.842070637
7/2/2024 21:45,42,9.539237694
7/2/2024 22:00,42,9.539237694
7/2/2024 22:15,42,9.539237694
7/2/2024 22:30,42,9.539237694
7/2/2024 22:45,42,9.539237694
7/2/2024 23:00,42,9.539237694
7/2/2024 23:15,42,9.539237694
7/2/2024 23:30,42,9.539237694
7/2/2024 23:45,42,9.539237694
7/3/2024 0:00,42,9.539237694
7/3/2024 0:15,43.26,9.825414825
7/3/2024 0:30,42.07333333,9.555893506
7/3/2024 0:45,42,9.539237694
7/3/2024 1:00,42,9.539237694
7/3/2024 1:15,42,9.539237694
7/3/2024 1:30,42.04674457,9.549854542
7/3/2024 1:45,43.26222222,9.825919546
7/3/2024 2:00,42.07111111,9.555388784
7/3/2024 2:15,42,9.539237694
7/3/2024 2:30,43.33333333,9.842070637
7/3/2024 2:45,42,9.539237694
7/3/2024 3:00,42,9.539237694
7/3/2024 3:15,43.26222222,9.825919546
7/3/2024 3:30,42.07111111,9.555388784
7/3/2024 3:45,42,9.539237694
7/3/2024 4:00,42,9.539237694
7/3/2024 4:15,42,9.539237694
7/3/2024 4:30,43.33333333,9.842070637
7/3/2024 4:45,42,9.539237694
7/3/2024 5:00,42.59555556,9.674503075
7/3/2024 5:15,42.73777778,9.706805256
7/3/2024 5:30,42,9.539237694
7/3/2024 5:45,42,9.539237694
7/3/2024 6:00,42,9.539237694
7/3/2024 6:15,43.26222222,9.825919546
7/3/2024 6:30,42.07111111,9.555388784
7/3/2024 6:45,40.77777407,9.261639987
7/3/2024 7:00,41.93341124,9.524113742
7/3/2024 7:15,42,9.539237694
7/3/2024 7:30,42,9.539237694
7/3/2024 7:45,42,9.539237694
7/3/2024 8:00,42,9.539237694
7/3/2024 8:15,42,9.539237694
7/3/2024 8:30,42,9.539237694
7/3/2024 8:45,42,9.539237694
7/3/2024 9:00,42,9.539237694
7/3/2024 9:15,42,9.539237694
7/3/2024 9:30,42,9.539237694
7/3/2024 9:45,42,9.539237694
7/3/2024 10:00,42,9.539237694
7/3/2024 10:15,40.73555556,9.25205112
7/3/2024 10:30,41.93111111,9.523591325
7/3/2024 10:45,42,9.539237694
7/3/2024 11:00,40.66666667,9.236404751
7/3/2024 11:15,42,9.539237694
7/3/2024 11:30,40.66666667,9.236404751
7/3/2024 11:45,42,9.539237694
7/3/2024 12:00,40.68992395,9.241687054
7/3/2024 12:15,40.75904285,9.257385665
7/3/2024 12:30,41.33333333,9.387821223
7/3/2024 12:45,40,9.08498828
7/3/2024 13:00,41.33333333,9.387821223
7/3/2024 13:15,41.26666667,9.372679576
7/3/2024 13:30,40.06666667,9.100129927
7/3/2024 13:45,40,9.08498828
7/3/2024 14:00,41.33333333,9.387821223
7/3/2024 14:15,40,9.08498828
7/3/2024 14:30,40,9.08498828
7/3/2024 14:45,41.26666667,9.372679576
7/3/2024 15:00,40.06666667,9.100129927
7/3/2024 15:15,40,9.08498828
7/3/2024 15:30,40,9.08498828
7/3/2024 15:45,40,9.08498828
7/3/2024 16:00,40,9.08498828
7/3/2024 16:15,40,9.08498828
7/3/2024 16:30,40,9.08498828
7/3/2024 16:45,40,9.08498828
7/3/2024 17:00,40.02010759,9.08955521
7/3/2024 17:15,40.02441106,9.090532634
7/3/2024 17:30,40,9.08498828
7/3/2024 17:45,40,9.08498828
7/3/2024 18:00,39.97573709,9.079477574
7/3/2024 18:15,40.02441106,9.090532634
7/3/2024 18:30,40,9.08498828
7/3/2024 18:45,40,9.08498828
7/3/2024 19:00,40,9.08498828
7/3/2024 19:15,40,9.08498828
7/3/2024 19:30,40,9.08498828
7/3/2024 19:45,40,9.08498828
7/3/2024 20:00,40,9.08498828
7/3/2024 20:15,40,9.08498828
7/3/2024 20:30,40,9.08498828
7/3/2024 20:45,40,9.08498828
7/3/2024 21:00,40,9.08498828
7/3/2024 21:15,40,9.08498828
7/3/2024 21:30,40,9.08498828
7/3/2024 21:45,40,9.08498828
7/3/2024 22:00,40,9.08498828
7/3/2024 22:15,40.04244111,9.094627704
7/3/2024 22:30,40.00207754,9.08546014
7/3/2024 22:45,40,9.08498828
7/3/2024 23:00,40,9.08498828
7/3/2024 23:15,40,9.08498828
7/3/2024 23:30,39.97581129,9.079494427
7/3/2024 23:45,40.02433686,9.090515782
7/4/2024 0:00,40,9.08498828
7/4/2024 0:15,40,9.08498828
7/4/2024 0:30,40,9.08498828
7/4/2024 0:45,40,9.08498828
7/4/2024 1:00,40,9.08498828
7/4/2024 1:15,40,9.08498828
7/4/2024 1:30,40,9.08498828
7/4/2024 1:45,40,9.08498828
7/4/2024 2:00,40,9.08498828
7/4/2024 2:15,40,9.08498828
7/4/2024 2:30,40,9.08498828
7/4/2024 2:45,40,9.08498828
7/4/2024 3:00,40,9.08498828
7/4/2024 3:15,40,9.08498828
7/4/2024 3:30,40,9.08498828
7/4/2024 3:45,40.0425153,9.094644556
7/4/2024 4:00,40.00200334,9.085443288
7/4/2024 4:15,40,9.08498828
7/4/2024 4:30,40,9.08498828
7/4/2024 4:45,40,9.08498828
7/4/2024 5:00,40,9.08498828
7/4/2024 5:15,40,9.08498828
7/4/2024 5:30,40,9.08498828
7/4/2024 5:45,40,9.08498828
7/4/2024 6:00,40,9.08498828
7/4/2024 6:15,40,9.08498828
7/4/2024 6:30,40,9.08498828
7/4/2024 6:45,40,9.08498828
7/4/2024 7:00,40,9.08498828
7/4/2024 7:15,40,9.08498828
7/4/2024 7:30,40,9.08498828
7/4/2024 7:45,40,9.08498828
7/4/2024 8:00,40,9.08498828
7/4/2024 8:15,40,9.08498828
7/4/2024 8:30,40,9.08498828
7/4/2024 8:45,40,9.08498828
7/4/2024 9:00,40.04451864,9.095099564
7/4/2024 9:15,40,9.08498828
7/4/2024 9:30,41.33333333,9.387821223
7/4/2024 9:45,40,9.08498828
7/4/2024 10:00,39.97595969,9.079528131
7/4/2024 10:15,40.02418846,9.090482077
7/4/2024 10:30,40,9.08498828
7/4/2024 10:45,40,9.08498828
7/4/2024 11:00,40,9.08498828
7/4/2024 11:15,40,9.08498828
7/4/2024 11:30,40,9.08498828
7/4/2024 11:45,40,9.08498828
7/4/2024 12:00,40,9.08498828
7/4/2024 12:15,40,9.08498828
7/4/2024 12:30,40,9.08498828
7/4/2024 12:45,40,9.08498828
7/4/2024 13:00,40,9.08498828
7/4/2024 13:15,40,9.08498828
7/4/2024 13:30,40,9.08498828
7/4/2024 13:45,40,9.08498828
7/4/2024 14:00,40,9.08498828
7/4/2024 14:15,40,9.08498828
7/4/2024 14:30,40.02418217,9.090480647
7/4/2024 14:45,40.01862968,9.089219541
7/4/2024 15:00,39.97788883,9.079966286
7/4/2024 15:15,40.02411426,9.090465225
7/4/2024 15:30,39.97603388,9.079544983
7/4/2024 15:45,40.02411426,9.090465225
7/4/2024 16:00,41.33333333,9.387821223
7/4/2024 16:15,40,9.08498828
7/4/2024 16:30,40,9.08498828
7/4/2024 16:45,40,9.08498828
7/4/2024 17:00,40,9.08498828
7/4/2024 17:15,40,9.08498828
7/4/2024 17:30,40,9.08498828
7/4/2024 17:45,40,9.08498828
7/4/2024 18:00,40,9.08498828
7/4/2024 18:15,40,9.08498828
7/4/2024 18:30,40,9.08498828
7/4/2024 18:45,40,9.08498828
7/4/2024 19:00,41.33333333,9.387821223
7/4/2024 19:15,40,9.08498828
7/4/2024 19:30,40,9.08498828
7/4/2024 19:45,40.0427379,9.094695112
7/4/2024 20:00,40.00178075,9.085392731
7/4/2024 20:15,40,9.08498828
7/4/2024 20:30,40,9.08498828
7/4/2024 20:45,40,9.08498828
7/4/2024 21:00,40,9.08498828
7/4/2024 21:15,40,9.08498828
7/4/2024 21:30,40,9.08498828
7/4/2024 21:45,40,9.08498828
7/4/2024 22:00,40,9.08498828
7/4/2024 22:15,40,9.08498828
7/4/2024 22:30,40,9.08498828
7/4/2024 22:45,40,9.08498828
7/4/2024 23:00,40,9.08498828
7/4/2024 23:15,40,9.08498828
7/4/2024 23:30,41.33333333,9.387821223
7/4/2024 23:45,40,9.08498828
7/5/2024 0:00,40,9.08498828
7/5/2024 0:15,40,9.08498828
7/5/2024 0:30,40,9.08498828
7/5/2024 0:45,40,9.08498828
7/5/2024 1:00,41.35959353,9.393785562
7/5/2024 1:15,40.01892598,9.089286837
7/5/2024 1:30,39.98122217,9.080723371
7/5/2024 1:45,40.01892598,9.089286837
7/5/2024 2:00,40.00170655,9.085375879
7/5/2024 2:15,40,9.08498828
7/5/2024 2:30,40,9.08498828
7/5/2024 2:45,40,9.08498828
7/5/2024 3:00,40,9.08498828
7/5/2024 3:15,40,9.08498828
7/5/2024 3:30,40,9.08498828
7/5/2024 3:45,41.28222222,9.376212627
7/5/2024 4:00,40.05111111,9.096596876
7/5/2024 4:15,40,9.08498828
7/5/2024 4:30,40,9.08498828
7/5/2024 4:45,40,9.08498828
7/5/2024 5:00,40,9.08498828
7/5/2024 5:15,40,9.08498828
7/5/2024 5:30,40,9.08498828
7/5/2024 5:45,40,9.08498828
7/5/2024 6:00,40.02062697,9.089673175
7/5/2024 6:15,40.02389167,9.090414669
7/5/2024 6:30,40,9.08498828
7/5/2024 6:45,40,9.08498828
7/5/2024 7:00,41.33333333,9.387821223
7/5/2024 7:15,40,9.08498828
7/5/2024 7:30,40,9.08498828
7/5/2024 7:45,40,9.08498828
7/5/2024 8:00,39.28444444,8.922467934
7/5/2024 8:15,40.71555556,9.247508626
7/5/2024 8:30,40,9.08498828
7/5/2024 8:45,40,9.08498828
7/5/2024 9:00,40,9.08498828
7/5/2024 9:15,40,9.08498828
7/5/2024 9:30,40,9.08498828
7/5/2024 9:45,40,9.08498828
7/5/2024 10:00,40,9.08498828
7/5/2024 10:15,40,9.08498828
7/5/2024 10:30,40,9.08498828
7/5/2024 10:45,40,9.08498828
7/5/2024 11:00,40,9.08498828
7/5/2024 11:15,40,9.08498828
7/5/2024 11:30,40.04451864,9.095099564
7/5/2024 11:45,40,9.08498828
7/5/2024 12:00,40,9.08498828
7/5/2024 12:15,40,9.08498828
7/5/2024 12:30,40,9.08498828
7/5/2024 12:45,41.28666667,9.37722207
7/5/2024 13:00,40.04666667,9.095587433
7/5/2024 13:15,40,9.08498828
7/5/2024 13:30,40,9.08498828
7/5/2024 13:45,40,9.08498828
7/5/2024 14:00,40,9.08498828
7/5/2024 14:15,40,9.08498828
7/5/2024 14:30,41.33333333,9.387821223
7/5/2024 14:45,40,9.08498828
7/5/2024 15:00,40,9.08498828
7/5/2024 15:15,40,9.08498828
7/5/2024 15:30,40,9.08498828
7/5/2024 15:45,40,9.08498828
7/5/2024 16:00,40,9.08498828
7/5/2024 16:15,40,9.08498828
7/5/2024 16:30,40.62,9.225805598
7/5/2024 16:45,40.71333333,9.247003904
7/5/2024 17:00,40.04451864,9.095099564
7/5/2024 17:15,40,9.08498828
7/5/2024 17:30,40,9.08498828
7/5/2024 17:45,40,9.08498828
7/5/2024 18:00,40,9.08498828
7/5/2024 18:15,41.28888889,9.377726791
7/5/2024 18:30,40.04444444,9.095082711
7/5/2024 18:45,40,9.08498828
7/5/2024 19:00,40,9.08498828
7/5/2024 19:15,40,9.08498828
7/5/2024 19:30,40,9.08498828
7/5/2024 19:45,40,9.08498828
7/5/2024 20:00,40,9.08498828
7/5/2024 20:15,40,9.08498828
7/5/2024 20:30,40,9.08498828
7/5/2024 20:45,41.28888889,9.377726791
7/5/2024 21:00,40.04444444,9.095082711
7/5/2024 21:15,40,9.08498828
7/5/2024 21:30,40,9.08498828
7/5/2024 21:45,40,9.08498828
7/5/2024 22:00,40.02084956,9.089723731
7/5/2024 22:15,40.02366908,9.090364112
7/5/2024 22:30,41.33333333,9.387821223
7/5/2024 22:45,40,9.08498828
7/5/2024 23:00,40,9.08498828
7/5/2024 23:15,40,9.08498828
7/5/2024 23:30,40,9.08498828
7/5/2024 23:45,40,9.08498828
7/6/2024 0:00,40,9.08498828
7/6/2024 0:15,40,9.08498828
7/6/2024 0:30,40,9.08498828
7/6/2024 0:45,41.29111111,9.378231513
7/6/2024 1:00,40.04222222,9.09457799
7/6/2024 1:15,40,9.08498828
7/6/2024 1:30,40,9.08498828
7/6/2024 1:45,40,9.08498828
7/6/2024 2:00,40,9.08498828
7/6/2024 2:15,40,9.08498828
7/6/2024 2:30,40,9.08498828
7/6/2024 2:45,40,9.08498828
7/6/2024 3:00,41.33333333,9.387821223
7/6/2024 3:15,40,9.08498828
7/6/2024 3:30,40.02092376,9.089740583
7/6/2024 3:45,40.02359488,9.09034726
7/6/2024 4:00,40,9.08498828
7/6/2024 4:15,40,9.08498828
7/6/2024 4:30,40.60426612,9.222232046
7/6/2024 4:45,40.73144129,9.251116669
7/6/2024 5:00,40,9.08498828
7/6/2024 5:15,40,9.08498828
7/6/2024 5:30,40,9.08498828
7/6/2024 5:45,40,9.08498828
7/6/2024 6:00,40,9.08498828
7/6/2024 6:15,40,9.08498828
7/6/2024 6:30,40,9.08498828
7/6/2024 6:45,40,9.08498828
7/6/2024 7:00,40,9.08498828
7/6/2024 7:15,40,9.08498828
7/6/2024 7:30,40,9.08498828
7/6/2024 7:45,40,9.08498828
7/6/2024 8:00,40.62666667,9.227319763
7/6/2024 8:15,40.70666667,9.24548974
7/6/2024 8:30,40.02099796,9.089757435
7/6/2024 8:45,40.02352068,9.090330408
7/6/2024 9:00,40,9.08498828
7/6/2024 9:15,39.95688667,9.075196178
7/6/2024 9:30,39.38972806,8.946380444
7/6/2024 9:45,39.27478687,8.920274461
7/6/2024 10:00,40.04326148,9.094814031
7/6/2024 10:15,40,9.08498828
7/6/2024 10:30,6.088888889,1.382937105
7/6/2024 10:45,0,0
7/6/2024 11:00,0,0
7/6/2024 11:15,0,0
7/6/2024 11:30,0,0
7/6/2024 11:45,0,0
7/6/2024 12:00,0,0
7/6/2024 12:15,0,0
7/6/2024 12:30,0,0
7/6/2024 12:45,0,0
7/6/2024 13:00,0,0
7/6/2024 13:15,0,0
7/6/2024 13:30,0,0
7/6/2024 13:45,0,0
7/6/2024 14:00,0,0
7/6/2024 14:15,0,0
7/6/2024 14:30,0,0
7/6/2024 14:45,0,0
7/6/2024 15:00,32.60996105,7.406527848
7/6/2024 15:15,40.02344648,9.090313556
7/6/2024 15:30,40.63111111,9.228329206
7/6/2024 15:45,40.70222222,9.244480296
7/6/2024 16:00,40,9.08498828
7/6/2024 16:15,40,9.08498828
7/6/2024 16:30,40.63111111,9.228329206
7/6/2024 16:45,40.70222222,9.244480296
7/6/2024 17:00,40,9.08498828
7/6/2024 17:15,40,9.08498828
7/6/2024 17:30,40,9.08498828
7/6/2024 17:45,40,9.08498828
7/6/2024 18:00,40,9.08498828
7/6/2024 18:15,40,9.08498828
7/6/2024 18:30,41.33333333,9.387821223
7/6/2024 18:45,40,9.08498828
7/6/2024 19:00,40,9.08498828
7/6/2024 19:15,40,9.08498828
7/6/2024 19:30,40,9.08498828
7/6/2024 19:45,40.04340568,9.094846781
7/6/2024 20:00,39.98003698,9.080454185
7/6/2024 20:15,39.97663154,9.079680725
7/6/2024 20:30,40.02114636,9.08979114
7/6/2024 20:45,40.02337229,9.090296704
7/6/2024 21:00,40,9.08498828
7/6/2024 21:15,41.3,9.380250399
7/6/2024 21:30,40.03333333,9.092559104
7/6/2024 21:45,40,9.08498828
7/6/2024 22:00,40,9.08498828
7/6/2024 22:15,40,9.08498828
7/6/2024 22:30,40,9.08498828
7/6/2024 22:45,40,9.08498828
7/6/2024 23:00,40,9.08498828
7/6/2024 23:15,40,9.08498828
7/6/2024 23:30,40,9.08498828
7/6/2024 23:45,40,9.08498828
7/7/2024 0:00,40,9.08498828
7/7/2024 0:15,40,9.08498828
7/7/2024 0:30,40,9.08498828
7/7/2024 0:45,40.04347987,9.094863634
7/7/2024 1:00,40.00103877,9.08522421
7/7/2024 1:15,40,9.08498828
7/7/2024 1:30,40,9.08498828
7/7/2024 1:45,40,9.08498828
7/7/2024 2:00,39.97685006,9.079730356
7/7/2024 2:15,40.02329809,9.090279852
7/7/2024 2:30,40,9.08498828
7/7/2024 2:45,40,9.08498828
7/7/2024 3:00,40,9.08498828
7/7/2024 3:15,40,9.08498828
7/7/2024 3:30,40,9.08498828
7/7/2024 3:45,40,9.08498828
7/7/2024 4:00,40,9.08498828
7/7/2024 4:15,40,9.08498828
7/7/2024 4:30,40,9.08498828
7/7/2024 4:45,40,9.08498828
7/7/2024 5:00,39.36444444,8.940637911
7/7/2024 5:15,39.30222222,8.926505707
7/7/2024 5:30,40.69777778,9.243470853
7/7/2024 5:45,39.30222222,8.926505707
7/7/2024 6:00,40.02129475,9.089824844
7/7/2024 6:15,41.28208875,9.376182311
7/7/2024 6:30,39.43462032,8.956576587
7/7/2024 6:45,39.30444444,8.927010428
7/7/2024 7:00,41.33333333,9.387821223
7/7/2024 7:15,39.95659087,9.075128993
7/7/2024 7:30,40.04355728,9.094881215
7/7/2024 7:45,38.69555556,8.788716718
7/7/2024 8:00,41.30444444,9.381259842
7/7/2024 8:15,40,9.08498828
7/7/2024 8:30,40,9.08498828
7/7/2024 8:45,40,9.08498828
7/7/2024 9:00,40,9.08498828
7/7/2024 9:15,40,9.08498828
7/7/2024 9:30,40,9.08498828
7/7/2024 9:45,40,9.08498828
7/7/2024 10:00,40,9.08498828
7/7/2024 10:15,40,9.08498828
7/7/2024 10:30,40,9.08498828
7/7/2024 10:45,40,9.08498828
7/7/2024 11:00,40,9.08498828
7/7/2024 11:15,40,9.08498828
7/7/2024 11:30,40.02136895,9.089841696
7/7/2024 11:45,40.02314969,9.090246147
7/7/2024 12:00,40,9.08498828
7/7/2024 12:15,40,9.08498828
7/7/2024 12:30,40,9.08498828
7/7/2024 12:45,40,9.08498828
7/7/2024 13:00,40,9.08498828
7/7/2024 13:15,40,9.08498828
7/7/2024 13:30,40,9.08498828
7/7/2024 13:45,41.30666667,9.381764564
7/7/2024 14:00,40.02666667,9.091044939
7/7/2024 14:15,40,9.08498828
7/7/2024 14:30,40,9.08498828
7/7/2024 14:45,40,9.08498828
7/7/2024 15:00,40,9.08498828
7/7/2024 15:15,40,9.08498828
7/7/2024 15:30,40,9.08498828
7/7/2024 15:45,40,9.08498828
7/7/2024 16:00,40,9.08498828
7/7/2024 16:15,40,9.08498828
7/7/2024 16:30,40,9.08498828
7/7/2024 16:45,40,9.08498828
7/7/2024 17:00,40.02314685,9.090245503
7/7/2024 17:15,40.02070376,9.089690616
7/7/2024 17:30,40.00081618,9.085173654
7/7/2024 17:45,40,9.08498828
7/7/2024 18:00,40,9.08498828
7/7/2024 18:15,40,9.08498828
7/7/2024 18:30,41.33333333,9.387821223
7/7/2024 18:45,40,9.08498828
7/7/2024 19:00,40,9.08498828
7/7/2024 19:15,40,9.08498828
7/7/2024 19:30,40,9.08498828
7/7/2024 19:45,40,9.08498828
7/7/2024 20:00,40,9.08498828
7/7/2024 20:15,40,9.08498828
7/7/2024 20:30,39.35777778,8.939123746
7/7/2024 20:45,39.30888889,8.928019871
7/7/2024 21:00,40,9.08498828
7/7/2024 21:15,40,9.08498828
7/7/2024 21:30,40,9.08498828
7/7/2024 21:45,40,9.08498828
7/7/2024 22:00,40,9.08498828
7/7/2024 22:15,40.04377666,9.094931042
7/7/2024 22:30,39.95629753,9.07506237
7/7/2024 22:45,40,9.08498828
7/7/2024 23:00,40,9.08498828
7/7/2024 23:15,40,9.08498828
7/7/2024 23:30,40,9.08498828
7/7/2024 23:45,40,9.08498828
7/8/2024 0:00,40.02151734,9.0898754
7/8/2024 0:15,38.67044075,8.783012525
7/8/2024 0:30,40.71270871,9.246862037
7/8/2024 0:45,39.31111111,8.928524593
7/8/2024 1:00,41.33333333,9.387821223
7/8/2024 1:15,40,9.08498828
7/8/2024 1:30,40,9.08498828
7/8/2024 1:45,40,9.08498828
7/8/2024 2:00,40,9.08498828
7/8/2024 2:15,40,9.08498828
7/8/2024 2:30,40,9.08498828
7/8/2024 2:45,40,9.08498828
7/8/2024 3:00,40,9.08498828
7/8/2024 3:15,40,9.08498828
7/8/2024 3:30,40,9.08498828
7/8/2024 3:45,40.04385086,9.094947894
7/8/2024 4:00,40.00066778,9.085139949
7/8/2024 4:15,40,9.08498828
7/8/2024 4:30,40,9.08498828
7/8/2024 4:45,40,9.08498828
7/8/2024 5:00,39.97722105,9.079814617
7/8/2024 5:15,40.0229271,9.090195591
7/8/2024 5:30,40,9.08498828
7/8/2024 5:45,40,9.08498828
7/8/2024 6:00,40,9.08498828
7/8/2024 6:15,40,9.08498828
7/8/2024 6:30,40,9.08498828
7/8/2024 6:45,40,9.08498828
7/8/2024 7:00,40,9.08498828
7/8/2024 7:15,40,9.08498828
7/8/2024 7:30,40,9.08498828
7/8/2024 7:45,40,9.08498828
7/8/2024 8:00,40,9.08498828
7/8/2024 8:15,40,9.08498828
7/8/2024 8:30,40,9.08498828
7/8/2024 8:45,40,9.08498828
7/8/2024 9:00,40.04451864,9.095099564
7/8/2024 9:15,40,9.08498828
7/8/2024 9:30,39.97729525,9.079831469
7/8/2024 9:45,40.0228529,9.090178739
7/8/2024 10:00,40,9.08498828
7/8/2024 10:15,40,9.08498828
7/8/2024 10:30,40,9.08498828
7/8/2024 10:45,40,9.08498828
7/8/2024 11:00,40,9.08498828
7/8/2024 11:15,40,9.08498828
7/8/2024 11:30,40,9.08498828
7/8/2024 11:45,40,9.08498828
7/8/2024 12:00,40,9.08498828
7/8/2024 12:15,40,9.08498828
7/8/2024 12:30,40,9.08498828
7/8/2024 12:45,38.68444444,8.78619311
7/8/2024 13:00,39.98222222,9.080950507
7/8/2024 13:15,40,9.08498828
7/8/2024 13:30,40,9.08498828
7/8/2024 13:45,40,9.08498828
7/8/2024 14:00,40,9.08498828
7/8/2024 14:15,40,9.08498828
7/8/2024 14:30,40,9.08498828
7/8/2024 14:45,40.04399926,9.094981599
7/8/2024 15:00,39.97885179,9.080185
7/8/2024 15:15,40.02129636,9.089825208
7/8/2024 15:30,39.97788883,9.079966286
7/8/2024 15:45,40.02277871,9.090161887
7/8/2024 16:00,40,9.08498828
7/8/2024 16:15,40,9.08498828
7/8/2024 16:30,40,9.08498828
7/8/2024 16:45,40,9.08498828
7/8/2024 17:00,40,9.08498828
7/8/2024 17:15,40,9.08498828
7/8/2024 17:30,40,9.08498828
7/8/2024 17:45,40,9.08498828
7/8/2024 18:00,40,9.08498828
7/8/2024 18:15,40,9.08498828
7/8/2024 18:30,40,9.08498828
7/8/2024 18:45,40,9.08498828
7/8/2024 19:00,40,9.08498828
7/8/2024 19:15,40,9.08498828
7/8/2024 19:30,40.02181413,9.089942809
7/8/2024 19:45,40.02270451,9.090145035
7/8/2024 20:00,40,9.08498828
7/8/2024 20:15,40,9.08498828
7/8/2024 20:30,39.97825846,9.080050239
7/8/2024 20:45,40.0214445,9.089858857
7/8/2024 21:00,39.97870364,9.080151352
7/8/2024 21:15,39.9772971,9.07983189
7/8/2024 21:30,40.04451864,9.095099564
7/8/2024 21:45,40,9.08498828
7/8/2024 22:00,40,9.08498828
7/8/2024 22:15,40,9.08498828
7/8/2024 22:30,40,9.08498828
7/8/2024 22:45,40,9.08498828
7/8/2024 23:00,40,9.08498828
7/8/2024 23:15,40,9.08498828
7/8/2024 23:30,40,9.08498828
7/8/2024 23:45,40,9.08498828
7/9/2024 0:00,40,9.08498828
7/9/2024 0:15,40,9.08498828
7/9/2024 0:30,40,9.08498828
7/9/2024 0:45,40,9.08498828
7/9/2024 1:00,40.04451864,9.095099564
7/9/2024 1:15,40,9.08498828
7/9/2024 1:30,40,9.08498828
7/9/2024 1:45,40,9.08498828
7/9/2024 2:00,40,9.08498828
7/9/2024 2:15,40,9.08498828
7/9/2024 2:30,40,9.08498828
7/9/2024 2:45,40,9.08498828
7/9/2024 3:00,40,9.08498828
7/9/2024 3:15,40,9.08498828
7/9/2024 3:30,40.65555556,9.233881143
7/9/2024 3:45,40.67777778,9.238928359
7/9/2024 4:00,40,9.08498828
7/9/2024 4:15,40,9.08498828
7/9/2024 4:30,40,9.08498828
7/9/2024 4:45,40,9.08498828
7/9/2024 5:00,40,9.08498828
7/9/2024 5:15,40,9.08498828
7/9/2024 5:30,40,9.08498828
7/9/2024 5:45,40,9.08498828
7/9/2024 6:00,40,9.08498828
7/9/2024 6:15,41.37087739,9.396348405
7/9/2024 6:30,40.00920052,9.087077945
7/9/2024 6:45,40,9.08498828
7/9/2024 7:00,40,9.08498828
7/9/2024 7:15,40,9.08498828
7/9/2024 7:30,40,9.08498828
7/9/2024 7:45,40,9.08498828
7/9/2024 8:00,40,9.08498828
7/9/2024 8:15,40,9.08498828
7/9/2024 8:30,40,9.08498828
7/9/2024 8:45,40,9.08498828
7/9/2024 9:00,40,9.08498828
7/9/2024 9:15,40,9.08498828
7/9/2024 9:30,40,9.08498828
7/9/2024 9:45,41.32444444,9.385802336
7/9/2024 10:00,40.00888889,9.087007166
7/9/2024 10:15,40,9.08498828
7/9/2024 10:30,40,9.08498828
7/9/2024 10:45,40,9.08498828
7/9/2024 11:00,40,9.08498828
7/9/2024 11:15,40,9.08498828
7/9/2024 11:30,40,9.08498828
7/9/2024 11:45,40.04429605,9.095049007
7/9/2024 12:00,40.00022259,9.085038836
7/9/2024 12:15,40,9.08498828
7/9/2024 12:30,40,9.08498828
7/9/2024 12:45,40,9.08498828
7/9/2024 13:00,40,9.08498828
7/9/2024 13:15,40,9.08498828
7/9/2024 13:30,40,9.08498828
7/9/2024 13:45,40,9.08498828
7/9/2024 14:00,40,9.08498828
7/9/2024 14:15,39.95585136,9.074961033
7/9/2024 14:30,40.04429679,9.095049175
7/9/2024 14:45,40,9.08498828
7/9/2024 15:00,40,9.08498828
7/9/2024 15:15,40,9.08498828
7/9/2024 15:30,39.34,8.935085973
7/9/2024 15:45,39.32666667,8.932057644
7/9/2024 16:00,40,9.08498828
7/9/2024 16:15,40,9.08498828
7/9/2024 16:30,40,9.08498828
7/9/2024 16:45,40,9.08498828
7/9/2024 17:00,40.04451864,9.095099564
7/9/2024 17:15,40,9.08498828
7/9/2024 17:30,40,9.08498828
7/9/2024 17:45,40,9.08498828
7/9/2024 18:00,40,9.08498828
7/9/2024 18:15,38.67111111,8.78316478
7/9/2024 18:30,39.99555556,9.083978837
7/9/2024 18:45,40,9.08498828
7/9/2024 19:00,40,9.08498828
7/9/2024 19:15,40,9.08498828
7/9/2024 19:30,41.33333333,9.387821223
7/9/2024 19:45,40,9.08498828
7/9/2024 20:00,40,9.08498828
7/9/2024 20:15,40,9.08498828
7/9/2024 20:30,40,9.08498828
7/9/2024 20:45,40,9.08498828
7/9/2024 21:00,40,9.08498828
7/9/2024 21:15,40,9.08498828
7/9/2024 21:30,40,9.08498828
7/9/2024 21:45,40,9.08498828
7/9/2024 22:00,40,9.08498828
7/9/2024 22:15,40,9.08498828
7/9/2024 22:30,40.02218512,9.09002707
7/9/2024 22:45,40.02233352,9.090060774
7/9/2024 23:00,40,9.08498828
