,"Master Meter Flow Rate, GPM","Master Meter Flow Rate, m3/hr"
7/29/2022 3:15,35.40888889,8.042233514
7/29/2022 3:30,36.07555556,8.193649985
7/29/2022 3:45,36.18222222,8.217876621
7/29/2022 4:00,35.07555556,7.966525278
7/29/2022 4:15,35.18222222,7.990751914
7/29/2022 4:30,34.66666667,7.873656509
7/29/2022 4:45,34,7.722240038
7/29/2022 5:00,34,7.722240038
7/29/2022 5:15,34.02327212,7.727525711
7/29/2022 5:30,34.68123539,7.876965427
7/29/2022 5:45,34,7.722240038
7/29/2022 6:00,32.43666667,7.367168413
7/29/2022 6:15,32.23,7.320229307
7/29/2022 6:30,33.71666667,7.657888038
7/29/2022 6:45,39.41,8.950984703
7/29/2022 7:00,38.36,8.712503761
7/29/2022 7:15,38.05,8.642095101
7/29/2022 7:30,43.15333333,9.801188189
7/29/2022 7:45,42.18,9.580120141
7/29/2022 8:00,48.05,10.91334217
7/29/2022 8:15,41.9,9.516525223
7/29/2022 8:30,39.66333333,9.008522962
7/29/2022 8:45,49,11.12911064
7/29/2022 9:00,43.20666667,9.813301507
7/29/2022 9:15,44.23,10.04572579
7/29/2022 9:30,42.87333333,9.737593271
7/29/2022 9:45,44.14542756,10.0265173
7/29/2022 10:00,47.86577629,10.87150042
7/29/2022 10:15,48.82222222,11.08873292
7/29/2022 10:30,47.45555556,10.77832915
7/29/2022 10:45,45.46666667,10.32660334
7/29/2022 11:00,46.41111111,10.54111001
7/29/2022 11:15,49.58888889,11.26286186
7/29/2022 11:30,46.76666667,10.62186546
7/29/2022 11:45,53.81111111,12.22183284
7/29/2022 12:00,51.44444444,11.68430437
7/29/2022 12:15,45.41111111,10.31398531
7/29/2022 12:30,49.72222222,11.29314515
7/29/2022 12:45,55.93333333,12.70384194
7/29/2022 13:00,52.96666667,12.03003865
7/29/2022 13:15,51.94444444,11.79786672
7/29/2022 13:30,47.23333333,10.72785699
7/29/2022 13:45,52,11.81048476
7/29/2022 14:00,51.88219811,11.78372904
7/29/2022 14:15,44.92676869,10.20397917
7/29/2022 14:30,46.01777778,10.45177429
7/29/2022 14:45,45,10.22061182
7/29/2022 15:00,45,10.22061182
7/29/2022 15:15,45.46597222,10.32644562
7/29/2022 15:30,45.625,10.36256476
7/29/2022 15:45,45.625,10.36256476
7/29/2022 16:00,47.94791667,10.89015652
7/29/2022 16:15,52.11444444,11.83647792
7/29/2022 16:30,46.98222222,10.67082346
7/29/2022 16:45,49.52666667,11.24872966
7/29/2022 17:00,46.50888889,10.56331776
7/29/2022 17:15,43.17555556,9.806235405
7/29/2022 17:30,42.15777778,9.575072926
7/29/2022 17:45,43.17555556,9.806235405
7/29/2022 18:00,46.15777778,10.48357175
7/29/2022 18:15,43.58777778,9.899861257
7/29/2022 18:30,48.29777778,10.96961863
7/29/2022 18:45,47.72300501,10.83907353
7/29/2022 19:00,42.5115192,9.655416342
7/29/2022 19:15,44.17333333,10.03285539
7/29/2022 19:30,42.25333333,9.596775953
7/29/2022 19:45,41.58666667,9.445359482
7/29/2022 20:00,39.42666667,8.954770115
7/29/2022 20:15,38.82666667,8.81849529
7/29/2022 20:30,38.98666667,8.854835244
7/29/2022 20:45,42.34666667,9.617974259
7/29/2022 21:00,43.78666667,9.945033837
7/29/2022 21:15,51.10666667,11.60758669
7/29/2022 21:30,48.81333333,11.08671403
7/29/2022 21:45,50.52,11.4743402
7/29/2022 22:00,47.24,10.72937116
7/29/2022 22:15,47.10666667,10.69908786
7/29/2022 22:30,38.25333333,8.688277125
7/29/2022 22:45,42.82666667,9.726994118
7/29/2022 23:00,44.90666667,10.19941351
7/29/2022 23:15,44.95683732,10.2108085
7/29/2022 23:30,43.10768503,9.790820332
7/29/2022 23:45,39.82888889,9.046124719
7/30/2022 0:00,43.58555556,9.899356535
7/30/2022 0:15,40.41444444,9.179118853
7/30/2022 0:30,38.91888889,8.839441236
7/30/2022 0:45,37.92777778,8.614335415
7/30/2022 1:00,35.24333333,8.004631757
7/30/2022 1:15,38,8.630738866
7/30/2022 1:30,35.67555556,8.102800103
7/30/2022 1:45,33.58555556,7.628109465
7/30/2022 2:00,33.24333333,7.550382343
7/30/2022 2:15,34.75666667,7.894097733
7/30/2022 2:30,32.33333333,7.34369886
7/30/2022 2:45,33,7.495115331
7/30/2022 3:00,32.09,7.288431848
7/30/2022 3:15,30.82888889,7.002002356
7/30/2022 3:30,31.33333333,7.116574153
7/30/2022 3:45,31.60595066,7.178492283
7/30/2022 4:00,31.09521796,7.062492267
7/30/2022 4:15,32,7.267990624
7/30/2022 4:30,31.91777778,7.249315926
7/30/2022 4:45,30.58444444,6.946482983
7/30/2022 5:00,31.66222222,7.191272945
7/30/2022 5:15,33.16888889,7.53347417
7/30/2022 5:30,32,7.267990624
7/30/2022 5:45,31.58444444,7.17360769
7/30/2022 6:00,31.74888889,7.210957086
7/30/2022 6:15,32,7.267990624
7/30/2022 6:30,31.41555556,7.135248851
7/30/2022 6:45,32.58444444,7.400732397
7/30/2022 7:00,32.83111111,7.456756492
7/30/2022 7:15,34.83111111,7.911005906
7/30/2022 7:30,35.07777778,7.96703
7/30/2022 7:45,38.92222222,8.840198318
7/30/2022 8:00,50.22888889,11.40822167
7/30/2022 8:15,53.7861714,12.21616842
7/30/2022 8:30,55.35503617,12.57249637
7/30/2022 8:45,53.66666667,12.18902594
7/30/2022 9:00,56,12.71898359
7/30/2022 9:15,56,12.71898359
7/30/2022 9:30,54.83333333,12.45400477
7/30/2022 9:45,56.33333333,12.79469183
7/30/2022 10:00,54.08333333,12.28366124
7/30/2022 10:15,57.08333333,12.96503536
7/30/2022 10:30,58.5,13.28679536
7/30/2022 10:45,59.25,13.45713889
7/30/2022 11:00,61.08333333,13.87353419
7/30/2022 11:15,62,14.08173183
7/30/2022 11:30,62.08333333,14.10065889
7/30/2022 11:45,61.33333333,13.93031536
7/30/2022 12:00,52.91666667,12.01868241
7/30/2022 12:15,61,13.85460713
7/30/2022 12:30,50.33333333,11.43194359
7/30/2022 12:45,53.85570024,12.23196014
7/30/2022 13:00,57.37105546,13.03038416
7/30/2022 13:15,65.67111111,14.91553187
7/30/2022 13:30,65.66222222,14.91351298
7/30/2022 13:45,63.16444444,14.34620594
7/30/2022 14:00,63.33333333,14.38456478
7/30/2022 14:15,62,14.08173183
7/30/2022 14:30,62.83555556,14.27150714
7/30/2022 14:45,63.58222222,14.44109359
7/30/2022 15:00,57.65777778,13.09550588
7/30/2022 15:15,58.76,13.34584778
7/30/2022 15:30,64.92,14.74493598
7/30/2022 15:45,66.58222222,15.12246771
7/30/2022 16:00,67.16444444,15.25470477
7/30/2022 16:15,63.16444444,14.34620594
7/30/2022 16:30,61.83111111,14.04337299
7/30/2022 16:45,61.67111111,14.00703304
7/30/2022 17:00,61.48444444,13.96463643
7/30/2022 17:15,49.61537748,11.26887807
7/30/2022 17:30,49.02026897,11.13371423
7/30/2022 17:45,49,11.12911064
7/30/2022 18:00,57.95888889,13.16389566
7/30/2022 18:15,65.90555556,14.96878
7/30/2022 18:30,62.41888889,14.17687185
7/30/2022 18:45,64.41888889,14.63112126
7/30/2022 19:00,62.82888889,14.26999298
7/30/2022 19:15,63.83777778,14.49913657
7/30/2022 19:30,64.65777778,14.68537883
7/30/2022 19:45,60.58111111,13.75946711
7/30/2022 20:00,52.41,11.90360589
7/30/2022 20:15,59.93222222,13.61208841
7/30/2022 20:30,63.16222222,14.34570122
7/30/2022 20:45,62.41888889,14.17687185
7/30/2022 21:00,61.32444444,13.92829648
7/30/2022 21:15,57.32444444,13.01979765
7/30/2022 21:30,51.15333333,11.61818585
7/30/2022 21:45,49.03435726,11.13691403
7/30/2022 22:00,49.60017807,11.26542591
7/30/2022 22:15,47.58,10.80659356
7/30/2022 22:30,46.59333333,10.58249718
7/30/2022 22:45,48.32,10.97466584
7/30/2022 23:00,44.84,10.18427186
7/30/2022 23:15,48,10.90198594
7/30/2022 23:30,45.74,10.3886841
7/30/2022 23:45,44.58,10.12521944
7/31/2022 0:00,42.58,9.670970024
7/31/2022 0:15,42.16,9.575577647
7/31/2022 0:30,40.33333333,9.160696516
7/31/2022 0:45,40.58,9.21672061
7/31/2022 1:00,39.91333333,9.065304139
7/31/2022 1:15,39,8.857863573
7/31/2022 1:30,38.16,8.667078819
7/31/2022 1:45,37.42,8.499006536
7/31/2022 2:00,37.07333333,8.420269971
7/31/2022 2:15,35.44641996,8.050757747
7/31/2022 2:30,35.92698015,8.15990484
7/31/2022 2:45,35.42111111,8.045009483
7/31/2022 3:00,35.33333333,8.025072981
7/31/2022 3:15,35.57888889,8.080844714
7/31/2022 3:30,33.75444444,7.666468304
7/31/2022 3:45,35.57888889,8.080844714
7/31/2022 4:00,34.91222222,7.929428243
7/31/2022 4:15,33.57888889,7.6265953
7/31/2022 4:30,33.08777778,7.515051833
7/31/2022 4:45,33.57888889,7.6265953
7/31/2022 5:00,33.75444444,7.666468304
7/31/2022 5:15,34,7.722240038
7/31/2022 5:30,34.75444444,7.893593011
7/31/2022 5:45,34.57888889,7.853720007
7/31/2022 6:00,35.50888889,8.064945985
7/31/2022 6:15,36,8.176489452
7/31/2022 6:30,35.33978668,8.026538695
7/31/2022 6:45,36.03472454,8.184376253
7/31/2022 7:00,37.02222222,8.408661375
7/31/2022 7:15,38.31111111,8.701399886
7/31/2022 7:30,36.84444444,8.368283649
7/31/2022 7:45,37.57777778,8.534841767
7/31/2022 8:00,40.51111111,9.201074241
7/31/2022 8:15,39.42222222,8.953760672
7/31/2022 8:30,47.37777778,10.7606639
7/31/2022 8:45,48,10.90198594
7/31/2022 9:00,47.24444444,10.7303806
7/31/2022 9:15,46.57777778,10.57896413
7/31/2022 9:30,49.95555556,11.34614092
7/31/2022 9:45,52.57777778,11.94171237
7/31/2022 10:00,48.4,10.99283582
7/31/2022 10:15,51.53333333,11.70449323
7/31/2022 10:30,55.84444444,12.68365308
7/31/2022 10:45,56.57777778,12.8502112
7/31/2022 11:00,56.18871452,12.76184532
7/31/2022 11:15,57.20917084,12.99361616
7/31/2022 11:30,57.06333333,12.96049286
7/31/2022 11:45,54.69333333,12.42220731
7/31/2022 12:00,52.24333333,11.86575178
7/31/2022 12:15,54.73,12.43053521
7/31/2022 12:30,55.36,12.57362378
7/31/2022 12:45,56.57666667,12.84995884
7/31/2022 13:00,56.09,12.73942482
7/31/2022 13:15,56.57666667,12.84995884
7/31/2022 13:30,52.70333333,11.97022914
7/31/2022 13:45,50.27,11.41755902
7/31/2022 14:00,57.33333333,13.02181653
7/31/2022 14:15,51.15333333,11.61818585
7/31/2022 14:30,55.38666667,12.57968044
7/31/2022 14:45,57.15333333,12.98093409
7/31/2022 15:00,54,12.26473418
7/31/2022 15:15,53.46,12.14208684
7/31/2022 15:30,55.21407346,12.54048026
7/31/2022 15:45,53.93158598,12.24919566
7/31/2022 16:00,52.42444444,11.90688658
7/31/2022 16:15,53.69777778,12.19609204
7/31/2022 16:30,52.18222222,11.85187193
7/31/2022 16:45,54.60444444,12.40201845
7/31/2022 17:00,49.90888889,11.33554177
7/31/2022 17:15,46.45333333,10.55069972
7/31/2022 17:30,48.51555556,11.01908134
7/31/2022 17:45,45,10.22061182
7/31/2022 18:00,43.94,9.979859626
7/31/2022 18:15,46.72666667,10.61278048
7/31/2022 18:30,48.60666667,11.03977492
7/31/2022 18:45,46.72666667,10.61278048
7/31/2022 19:00,46.51555556,10.56483193
7/31/2022 19:15,49.97111111,11.34967397
7/31/2022 19:30,49.75555556,11.30071598
7/31/2022 19:45,45.69777778,10.37909439
7/31/2022 20:00,44.49485995,10.10588203
7/31/2022 20:15,46.46966982,10.55441014
7/31/2022 20:30,49.57444444,11.25958117
7/31/2022 20:45,46.42555556,10.5443907
7/31/2022 21:00,46.42555556,10.5443907
7/31/2022 21:15,48,10.90198594
7/31/2022 21:30,43.07777778,9.784027656
7/31/2022 21:45,38.42555556,8.727393047
7/31/2022 22:00,43.27666667,9.829200237
7/31/2022 22:15,42.42555556,9.635891875
7/31/2022 22:30,41.48222222,9.421637568
7/31/2022 22:45,40.14888889,9.118804625
7/31/2022 23:00,40.24111111,9.13975057
7/31/2022 23:15,39.27666667,8.920701409
7/31/2022 23:30,46.03555556,10.45581207
7/31/2022 23:45,43.72333333,9.930649272
8/1/2022 0:00,42.85111111,9.732546056
8/1/2022 0:15,44.42555556,10.09014129
8/1/2022 0:30,40.20340568,9.131186735
8/1/2022 0:45,36,8.176489452
8/1/2022 1:00,36.48,8.285509311
8/1/2022 1:15,35.70666667,8.109866205
8/1/2022 1:30,34.29333333,7.788863285
8/1/2022 1:45,34.42666667,7.81914658
8/1/2022 2:00,34.81333333,7.906968133
8/1/2022 2:15,33,7.495115331
8/1/2022 2:30,32.42666667,7.364897166
8/1/2022 2:45,33.57333333,7.625333496
8/1/2022 3:00,33.48,7.60413519
8/1/2022 3:15,31.42666667,7.137772459
8/1/2022 3:30,32.66666667,7.419407095
8/1/2022 3:45,32.42666667,7.364897166
8/1/2022 4:00,32.24,7.322500554
8/1/2022 4:15,32,7.267990624
8/1/2022 4:30,31.90666667,7.246792318
8/1/2022 4:45,31.85333333,7.234679
8/1/2022 5:00,32.910601,7.47481061
8/1/2022 5:15,32.88612502,7.46925151
8/1/2022 5:30,34.57222222,7.852205843
8/1/2022 5:45,32.57222222,7.397956429
8/1/2022 6:00,35.04444444,7.959459176
8/1/2022 6:15,35.57222222,8.07933055
8/1/2022 6:30,37.28333333,8.467966159
8/1/2022 6:45,38,8.630738866
8/1/2022 7:00,38.2537037,8.688361245
8/1/2022 7:15,38.61851852,8.771219703
8/1/2022 7:30,41.08888889,9.33230185
8/1/2022 7:45,42.72222222,9.703272205
8/1/2022 8:00,39.37777778,8.94366624
8/1/2022 8:15,40.14444444,9.117795182
8/1/2022 8:30,55.27777778,12.55494908
8/1/2022 8:45,46.43333333,10.54615723
8/1/2022 9:00,42.52222222,9.657847263
8/1/2022 9:15,42.86111111,9.734817303
8/1/2022 9:30,43.38452606,9.85369777
8/1/2022 9:45,46.14222222,10.4800387
8/1/2022 10:00,47.19111111,10.71826728
8/1/2022 10:15,44.42666667,10.09039365
8/1/2022 10:30,43.71900547,9.929666308
8/1/2022 10:45,41.61115563,9.45092153
8/1/2022 11:00,45.19111111,10.26401787
8/1/2022 11:15,44.28666667,10.05859619
8/1/2022 11:30,42.57111111,9.668951138
8/1/2022 11:45,46.71555556,10.61025687
8/1/2022 12:00,45.85777778,10.41543434
8/1/2022 12:15,50.57111111,11.48594879
8/1/2022 12:30,47.42888889,10.77227249
8/1/2022 12:45,50.14222222,11.38853753
8/1/2022 13:00,47.85555556,10.86917903
8/1/2022 13:15,46.14444444,10.48054342
8/1/2022 13:30,50.71333333,11.51825097
8/1/2022 13:45,48.14444444,10.93479284
8/1/2022 14:00,46.72441291,10.61226859
8/1/2022 14:15,48.04567613,10.91236011
8/1/2022 14:30,45.23666667,10.27436466
8/1/2022 14:45,46.14,10.47953398
8/1/2022 15:00,46.24666667,10.50376062
8/1/2022 15:15,50.14,11.38803281
8/1/2022 15:30,47.37666667,10.76041154
8/1/2022 15:45,46.43,10.54540015
8/1/2022 16:00,47.66666667,10.8262777
8/1/2022 16:15,47,10.67486123
8/1/2022 16:30,45.94666667,10.4356232
8/1/2022 16:45,44.72,10.1570169
8/1/2022 17:00,52.62333333,11.95205916
8/1/2022 17:15,49.57,11.25857173
8/1/2022 17:30,47.09666667,10.69681662
8/1/2022 17:45,48.28,10.96558085
8/1/2022 18:00,44.28,10.05708203
8/1/2022 18:15,45.01,10.22288306
8/1/2022 18:30,53.29515489,12.10464644
8/1/2022 18:45,49.46271935,11.23420564
8/1/2022 19:00,51.64444444,11.72972931
8/1/2022 19:15,52.98222222,12.0335717
8/1/2022 19:30,45.25777778,10.27915952
8/1/2022 19:45,38.86222222,8.826570836
8/1/2022 20:00,44.01777778,9.997524881
8/1/2022 20:15,45.70666667,10.38111327
8/1/2022 20:30,42,9.539237694
8/1/2022 20:45,43.56888889,9.895571123
8/1/2022 21:00,43.29333333,9.832985648
8/1/2022 21:15,46.86222222,10.64356849
8/1/2022 21:30,45.70666667,10.38111327
8/1/2022 21:45,45,10.22061182
8/1/2022 22:00,44.23555556,10.04698759
8/1/2022 22:15,45.72444444,10.38515105
8/1/2022 22:30,47.70666667,10.83536269
8/1/2022 22:45,45,10.22061182
8/1/2022 23:00,44.44092747,10.09363263
8/1/2022 23:15,46.90804674,10.65397637
8/1/2022 23:30,45.80222222,10.4028163
8/1/2022 23:45,45.56777778,10.34956818
8/2/2022 0:00,44.33333333,10.06919534
8/2/2022 0:15,42.83888889,9.729770087
8/2/2022 0:30,40.56777778,9.213944641
8/2/2022 0:45,37.70333333,8.563358536
8/2/2022 1:00,36,8.176489452
8/2/2022 1:15,35.13555556,7.980152761
8/2/2022 1:30,32.56777778,7.396946985
8/2/2022 1:45,33.43222222,7.593283677
8/2/2022 2:00,34.46888889,7.82873629
8/2/2022 2:15,32.43222222,7.36615897
8/2/2022 2:30,31.56777778,7.169822278
8/2/2022 2:45,32.43222222,7.36615897
8/2/2022 3:00,32.23444444,7.32123875
8/2/2022 3:15,32,7.267990624
8/2/2022 3:30,32.70339455,7.427748904
8/2/2022 3:45,31.56666667,7.169569918
8/2/2022 4:00,32.53333333,7.389123801
8/2/2022 4:15,33.43333333,7.593536037
8/2/2022 4:30,32.56666667,7.396694625
8/2/2022 4:45,33.43333333,7.593536037
8/2/2022 5:00,33.8,7.676815097
8/2/2022 5:15,32.86666667,7.464832037
8/2/2022 5:30,33.23333333,7.548111096
8/2/2022 5:45,33.43333333,7.593536037
8/2/2022 6:00,33.23333333,7.548111096
8/2/2022 6:15,33.86666667,7.691956744
8/2/2022 6:30,36.06666667,8.191631099
8/2/2022 6:45,39,8.857863573
8/2/2022 7:00,36.23333333,8.229485217
8/2/2022 7:15,39.73333333,9.024421691
8/2/2022 7:30,42.1,9.561950165
8/2/2022 7:45,42.13333333,9.569520988
8/2/2022 8:00,39.50785012,8.973208883
8/2/2022 8:15,39.43444444,8.95653664
8/2/2022 8:30,43.17222222,9.805478323
8/2/2022 8:45,44.56555556,10.12193875
8/2/2022 9:00,41.33333333,9.387821223
8/2/2022 9:15,43.56555556,9.894814041
8/2/2022 9:30,44.43444444,10.09216018
8/2/2022 9:45,44,9.993487108
8/2/2022 10:00,42.20222222,9.585167357
8/2/2022 10:15,46.86888889,10.64508266
8/2/2022 10:30,46.76777778,10.62211782
8/2/2022 10:45,47.26222222,10.73441837
8/2/2022 11:00,44.23222222,10.04623051
8/2/2022 11:15,45.30333333,10.28950631
8/2/2022 11:30,47.76777778,10.84924253
8/2/2022 11:45,48,10.90198594
8/2/2022 12:00,45.69666667,10.37884203
8/2/2022 12:15,46.73777778,10.61530408
8/2/2022 12:30,47.20786496,10.7220725
8/2/2022 12:45,46.17777778,10.48811425
8/2/2022 13:00,47.10222222,10.69807842
8/2/2022 13:15,49.56444444,11.25730992
8/2/2022 13:30,51.10222222,11.60657725
8/2/2022 13:45,49.56444444,11.25730992
8/2/2022 14:00,49.56444444,11.25730992
8/2/2022 14:15,46.69333333,10.60520965
8/2/2022 14:30,47,10.67486123
8/2/2022 14:45,47.17777778,10.71523895
8/2/2022 15:00,47.79555556,10.85555155
8/2/2022 15:15,48.43555556,11.00091136
8/2/2022 15:30,48.53777778,11.02412856
8/2/2022 15:45,51.43555556,11.68228548
8/2/2022 16:00,47.69333333,10.83233436
8/2/2022 16:15,46.38666667,10.53555808
8/2/2022 16:30,43.04888889,9.777466276
8/2/2022 16:45,51.30666667,11.65301163
8/2/2022 17:00,49.45786867,11.23310393
8/2/2022 17:15,44.87333333,10.19184269
8/2/2022 17:30,46.56333333,10.57568344
8/2/2022 17:45,44.56333333,10.12143403
8/2/2022 18:00,42.77,9.714123718
8/2/2022 18:15,45,10.22061182
8/2/2022 18:30,50.33333333,11.43194359
8/2/2022 18:45,45,10.22061182
8/2/2022 19:00,47.35666667,10.75586904
8/2/2022 19:15,43.31,9.83677106
8/2/2022 19:30,47.97666667,10.89668636
8/2/2022 19:45,48,10.90198594
8/2/2022 20:00,46.92,10.65669125
8/2/2022 20:15,44.87333333,10.19184269
8/2/2022 20:30,45.33333333,10.29632005
8/2/2022 20:45,46,10.44773652
8/2/2022 21:00,46.10333333,10.47120608
8/2/2022 21:15,46.12666667,10.47650565
8/2/2022 21:30,44.17341495,10.03287393
8/2/2022 21:45,42.56222222,9.666932251
8/2/2022 22:00,45.18888889,10.26351315
8/2/2022 22:15,47.87555556,10.87372153
8/2/2022 22:30,47.45777778,10.77883387
8/2/2022 22:45,47.87555556,10.87372153
8/2/2022 23:00,49.98,11.35169286
8/2/2022 23:15,52.43777778,11.90991491
8/2/2022 23:30,50.93555556,11.56872313
8/2/2022 23:45,44.24888889,10.05001592
8/3/2022 0:00,42.98,9.761819907
8/3/2022 0:15,45,10.22061182
8/3/2022 0:30,42.12444444,9.567502102
8/3/2022 0:45,42.12444444,9.567502102
8/3/2022 1:00,38.68666667,8.786697831
8/3/2022 1:15,38,8.630738866
8/3/2022 1:30,38,8.630738866
8/3/2022 1:45,37.56222222,8.531308716
8/3/2022 2:00,37.00652013,8.405095041
8/3/2022 2:15,36.59577073,8.311803704
8/3/2022 2:30,36.10555556,8.200463727
8/3/2022 2:45,37.43888889,8.503296669
8/3/2022 3:00,37.12222222,8.431373845
8/3/2022 3:15,36.87777778,8.375854473
8/3/2022 3:30,36.45555556,8.279957374
8/3/2022 3:45,36.43888889,8.276171962
8/3/2022 4:00,36.22777778,8.228223413
8/3/2022 4:15,36,8.176489452
8/3/2022 4:30,35.33333333,8.025072981
8/3/2022 4:45,36,8.176489452
8/3/2022 5:00,35.43888889,8.049047255
8/3/2022 5:15,36.12222222,8.204249138
8/3/2022 5:30,37.87777778,8.60297918
8/3/2022 5:45,37,8.403614159
8/3/2022 6:00,39.10555556,8.881837848
8/3/2022 6:15,38.43888889,8.730421376
8/3/2022 6:30,39.25673901,8.916175345
8/3/2022 6:45,41.88,9.511982729
8/3/2022 7:00,41.77333333,9.487756094
8/3/2022 7:15,45.76,10.39322659
8/3/2022 7:30,46.45333333,10.55069972
8/3/2022 7:45,46.44,10.54767139
8/3/2022 8:00,46.44,10.54767139
8/3/2022 8:15,48.88,11.10185568
8/3/2022 8:30,52.96,12.02852448
8/3/2022 8:45,58.12,13.20048797
8/3/2022 9:00,56.54666667,12.8431451
8/3/2022 9:15,59.88,13.60022746
8/3/2022 9:30,61,13.85460713
8/3/2022 9:45,61,13.85460713
8/3/2022 10:00,56.38666667,12.80680515
8/3/2022 10:15,52.96,12.02852448
8/3/2022 10:30,58.77333333,13.34887611
8/3/2022 10:45,57.68,13.1005531
8/3/2022 11:00,58.70121316,13.33249584
8/3/2022 11:15,62.42984934,14.17936124
8/3/2022 11:30,61.47483398,13.96245366
8/3/2022 11:45,61.44111111,13.95479436
8/3/2022 12:00,58.68666667,13.32919197
8/3/2022 12:15,52.91222222,12.01767297
8/3/2022 12:30,52.09777778,11.83269251
8/3/2022 12:45,53.44111111,12.1377967
8/3/2022 13:00,58.19555556,13.2176485
8/3/2022 13:15,62.88222222,14.2821063
8/3/2022 13:30,61.78444444,14.03277384
8/3/2022 13:45,61.55888889,13.9815446
8/3/2022 14:00,59.45111111,13.50281619
8/3/2022 14:15,60.32333333,13.70091941
8/3/2022 14:30,59.56888889,13.52956644
8/3/2022 14:45,59.32333333,13.4737947
8/3/2022 15:00,53.92222222,12.24706892
8/3/2022 15:15,55.46725654,12.59798439
8/3/2022 15:30,58.58730106,13.30662359
8/3/2022 15:45,58.32666667,13.24742708
8/3/2022 16:00,60.93712075,13.8403257
8/3/2022 16:15,63.50088666,14.42262028
8/3/2022 16:30,64.20444444,14.58241563
8/3/2022 16:45,72.88444444,16.55385809
8/3/2022 17:00,62.27111111,14.14330787
8/3/2022 17:15,52.44222222,11.91092436
8/3/2022 17:30,55.99333333,12.71746943
8/3/2022 17:45,56.88444444,12.91986278
8/3/2022 18:00,66.74888889,15.16032183
8/3/2022 18:15,70.55777778,16.0254146
8/3/2022 18:30,69.34666667,15.75034135
8/3/2022 18:45,64,14.53598125
8/3/2022 19:00,63.45555556,14.41232446
8/3/2022 19:15,62.09555556,14.10343486
8/3/2022 19:30,59.34666667,13.47909428
8/3/2022 19:45,59.11555556,13.42660323
8/3/2022 20:00,54.28565387,12.32961323
8/3/2022 20:15,53.55666667,12.16404222
8/3/2022 20:30,55.33,12.56681004
8/3/2022 20:45,55.11333333,12.51759969
8/3/2022 21:00,53.44333333,12.13830142
8/3/2022 21:15,52.78333333,11.98839912
8/3/2022 21:30,49.55333333,11.25478631
8/3/2022 21:45,51.55666667,11.70979281
8/3/2022 22:00,50.78,11.53339262
8/3/2022 22:15,46.78333333,10.62565088
8/3/2022 22:30,45.76666667,10.39474076
8/3/2022 22:45,51.34,11.66058246
8/3/2022 23:00,49.22333333,11.17983516
8/3/2022 23:15,46.11333333,10.47347732
8/3/2022 23:30,45.88666667,10.42199572
8/3/2022 23:45,46.11333333,10.47347732
8/4/2022 0:00,47.22,10.72482866
8/4/2022 0:15,45.22666667,10.27209342
8/4/2022 0:30,43.38230384,9.853193049
8/4/2022 0:45,40.88888889,9.286876908
8/4/2022 1:00,40.55555556,9.211168673
8/4/2022 1:15,40.55555556,9.211168673
8/4/2022 1:30,39,8.857863573
8/4/2022 1:45,37.88888889,8.605502787
